ACC_STATION_CODE,DATE_TYPE,TIME_ATTRIBUTE,BEGIN_TIME,END_TIME,VERSION_ID
8929,6,3,540,960,499                 
8929,6,4,960,1200,499                 
8929,6,5,1200,1440,499                 
8929,7,1,240,480,499                 
8929,7,2,480,600,499                 
8929,7,3,600,960,499                 
8929,7,4,960,1080,499                 
8929,7,5,1080,1440,499                 
8929,8,1,240,420,499                 
8929,8,2,420,540,499                 
8929,8,3,540,1020,499                 
8929,8,4,1020,1140,499                 
8929,8,5,1140,1440,499                 
8929,9,1,240,480,499                 
8929,9,2,480,600,499                 
8929,9,3,600,960,499                 
8929,9,4,960,1080,499                 
8929,9,5,1080,1440,499                 
8929,10,1,240,420,499                 
8929,10,2,420,540,499                 
8929,10,3,540,960,499                 
8929,10,4,960,1200,499                 
8929,10,5,1200,1440,499                 
8929,11,1,240,480,499                 
8929,11,2,480,600,499                 
8929,11,3,600,960,499                 
8929,11,4,960,1080,499                 
8929,11,5,1080,1440,499                 
8929,12,1,240,420,499                 
8929,12,2,420,540,499                 
8929,12,3,540,1020,499                 
8929,12,4,1020,1140,499                 
8929,12,5,1140,1440,499                 
8929,13,1,240,480,499                 
8929,13,2,480,600,499                 
8929,13,3,600,960,499                 
8929,13,4,960,1080,499                 
8929,13,5,1080,1440,499                 
8929,14,1,240,420,499                 
8929,14,2,420,540,499                 
8929,14,3,540,960,499                 
8929,14,4,960,1200,499                 
8929,14,5,1200,1440,499                 
8929,15,1,240,480,499                 
8929,15,2,480,600,499                 
8929,15,3,600,960,499                 
8929,15,4,960,1080,499                 
8929,15,5,1080,1440,499                 
8931,0,1,240,420,499                 
8931,0,2,420,540,499                 
8931,0,3,540,1020,499                 
8931,0,4,1020,1140,499                 
8931,0,5,1140,1440,499                 
8931,1,1,240,480,499                 
8931,1,2,480,600,499                 
8931,1,3,600,960,499                 
8931,1,4,960,1080,499                 
8931,1,5,1080,1440,499                 
8931,2,1,240,420,499                 
8931,2,2,420,540,499                 
8931,2,3,540,960,499                 
8931,2,4,960,1200,499                 
8931,2,5,1200,1440,499                 
8931,3,1,240,480,499                 
8931,3,2,480,600,499                 
8931,3,3,600,960,499                 
8931,3,4,960,1080,499                 
8931,3,5,1080,1440,499                 
8931,4,1,240,420,499                 
8931,4,2,420,540,499                 
8931,4,3,540,1020,499                 
8931,4,4,1020,1140,499                 
8931,4,5,1140,1440,499                 
8931,5,1,240,480,499                 
8931,5,2,480,600,499                 
8931,5,3,600,960,499                 
8931,5,4,960,1080,499                 
8931,5,5,1080,1440,499                 
8931,6,1,240,420,499                 
8931,6,2,420,540,499                 
8931,6,3,540,960,499                 
8931,6,4,960,1200,499                 
8931,6,5,1200,1440,499                 
8931,7,1,240,480,499                 
8931,7,2,480,600,499                 
8931,7,3,600,960,499                 
8931,7,4,960,1080,499                 
8931,7,5,1080,1440,499                 
8931,8,1,240,420,499                 
8931,8,2,420,540,499                 
8931,8,3,540,1020,499                 
8931,8,4,1020,1140,499                 
8931,8,5,1140,1440,499                 
8931,9,1,240,480,499                 
8931,9,2,480,600,499                 
8931,9,3,600,960,499                 
8931,9,4,960,1080,499                 
8931,9,5,1080,1440,499                 
8931,10,1,240,420,499                 
8931,10,2,420,540,499                 
8931,10,3,540,960,499                 
8931,10,4,960,1200,499                 
8931,10,5,1200,1440,499                 
8931,11,1,240,480,499                 
8931,11,2,480,600,499                 
8931,11,3,600,960,499                 
8931,11,4,960,1080,499                 
8931,11,5,1080,1440,499                 
8931,12,1,240,420,499                 
8931,12,2,420,540,499                 
8931,12,3,540,1020,499                 
8931,12,4,1020,1140,499                 
8931,12,5,1140,1440,499                 
8931,13,1,240,480,499                 
8931,13,2,480,600,499                 
8931,13,3,600,960,499                 
8931,13,4,960,1080,499                 
8931,13,5,1080,1440,499                 
8931,14,1,240,420,499                 
8931,14,2,420,540,499                 
8931,14,3,540,960,499                 
8931,14,4,960,1200,499                 
8931,14,5,1200,1440,499                 
8931,15,1,240,480,499                 
8931,15,2,480,600,499                 
8931,15,3,600,960,499                 
8931,15,4,960,1080,499                 
8931,15,5,1080,1440,499                 
9021,0,1,240,420,499                 
9021,0,2,420,540,499                 
9021,0,3,540,1020,499                 
9021,0,4,1020,1140,499                 
9021,0,5,1140,1440,499                 
9021,1,1,240,480,499                 
9021,1,2,480,600,499                 
9021,1,3,600,960,499                 
9021,1,4,960,1080,499                 
9021,1,5,1080,1440,499                 
9021,2,1,240,420,499                 
9021,2,2,420,540,499                 
9021,2,3,540,960,499                 
9021,2,4,960,1200,499                 
9021,2,5,1200,1440,499                 
9021,3,1,240,480,499                 
9021,3,2,480,600,499                 
9021,3,3,600,960,499                 
9021,3,4,960,1080,499                 
9021,3,5,1080,1440,499                 
9021,4,1,240,420,499                 
9021,4,2,420,540,499                 
9021,4,3,540,1020,499                 
9021,4,4,1020,1140,499                 
9021,4,5,1140,1440,499                 
9021,5,1,240,480,499                 
9021,5,2,480,600,499                 
9021,5,3,600,960,499                 
9021,5,4,960,1080,499                 
9021,5,5,1080,1440,499                 
9021,6,1,240,420,499                 
9021,6,2,420,540,499                 
9021,6,3,540,960,499                 
9021,6,4,960,1200,499                 
9021,6,5,1200,1440,499                 
9021,7,1,240,480,499                 
9021,7,2,480,600,499                 
9021,7,3,600,960,499                 
9021,7,4,960,1080,499                 
9021,7,5,1080,1440,499                 
9021,8,1,240,420,499                 
9021,8,2,420,540,499                 
9021,8,3,540,1020,499                 
9021,8,4,1020,1140,499                 
9021,8,5,1140,1440,499                 
9021,9,1,240,480,499                 
9021,9,2,480,600,499                 
9021,9,3,600,960,499                 
9021,9,4,960,1080,499                 
9021,9,5,1080,1440,499                 
9021,10,1,240,420,499                 
9021,10,2,420,540,499                 
9021,10,3,540,960,499                 
9021,10,4,960,1200,499                 
9021,10,5,1200,1440,499                 
9021,11,1,240,480,499                 
9021,11,2,480,600,499                 
9021,11,3,600,960,499                 
9021,11,4,960,1080,499                 
9021,11,5,1080,1440,499                 
9021,12,1,240,420,499                 
9021,12,2,420,540,499                 
9021,12,3,540,1020,499                 
9021,12,4,1020,1140,499                 
9021,12,5,1140,1440,499                 
9021,13,1,240,480,499                 
9021,13,2,480,600,499                 
9021,13,3,600,960,499                 
9021,13,4,960,1080,499                 
9021,13,5,1080,1440,499                 
9021,14,1,240,420,499                 
9021,14,2,420,540,499                 
9021,14,3,540,960,499                 
9021,14,4,960,1200,499                 
9021,14,5,1200,1440,499                 
9021,15,1,240,480,499                 
9021,15,2,480,600,499                 
9021,15,3,600,960,499                 
9021,15,4,960,1080,499                 
9021,15,5,1080,1440,499                 
9023,0,1,240,420,499                 
9023,0,2,420,540,499                 
9023,0,3,540,1020,499                 
9023,0,4,1020,1140,499                 
9023,0,5,1140,1440,499                 
9023,1,1,240,480,499                 
9023,1,2,480,600,499                 
9023,1,3,600,960,499                 
9023,1,4,960,1080,499                 
9023,1,5,1080,1440,499                 
9023,2,1,240,420,499                 
9023,2,2,420,540,499                 
9023,2,3,540,960,499                 
9023,2,4,960,1200,499                 
9023,2,5,1200,1440,499                 
9023,3,1,240,480,499                 
9023,3,2,480,600,499                 
9023,3,3,600,960,499                 
9023,3,4,960,1080,499                 
9023,3,5,1080,1440,499                 
9023,4,1,240,420,499                 
9023,4,2,420,540,499                 
9023,4,3,540,1020,499                 
9023,4,4,1020,1140,499                 
9023,4,5,1140,1440,499                 
9023,5,1,240,480,499                 
9023,5,2,480,600,499                 
9023,5,3,600,960,499                 
9023,5,4,960,1080,499                 
9023,5,5,1080,1440,499                 
9023,6,1,240,420,499                 
9023,6,2,420,540,499                 
9023,6,3,540,960,499                 
9023,6,4,960,1200,499                 
9023,6,5,1200,1440,499                 
9023,7,1,240,480,499                 
9023,7,2,480,600,499                 
9023,7,3,600,960,499                 
9023,7,4,960,1080,499                 
9023,7,5,1080,1440,499                 
9023,8,1,240,420,499                 
9023,8,2,420,540,499                 
9023,8,3,540,1020,499                 
9023,8,4,1020,1140,499                 
9023,8,5,1140,1440,499                 
9023,9,1,240,480,499                 
9023,9,2,480,600,499                 
9023,9,3,600,960,499                 
9023,9,4,960,1080,499                 
9023,9,5,1080,1440,499                 
9023,10,1,240,420,499                 
9023,10,2,420,540,499                 
9023,10,3,540,960,499                 
9023,10,4,960,1200,499                 
9023,10,5,1200,1440,499                 
9023,11,1,240,480,499                 
9023,11,2,480,600,499                 
9023,11,3,600,960,499                 
9023,11,4,960,1080,499                 
9023,11,5,1080,1440,499                 
9023,12,1,240,420,499                 
9023,12,2,420,540,499                 
9023,12,3,540,1020,499                 
9023,12,4,1020,1140,499                 
9023,12,5,1140,1440,499                 
9023,13,1,240,480,499                 
9023,13,2,480,600,499                 
9023,13,3,600,960,499                 
9023,13,4,960,1080,499                 
9023,13,5,1080,1440,499                 
9023,14,1,240,420,499                 
9023,14,2,420,540,499                 
9023,14,3,540,960,499                 
9023,14,4,960,1200,499                 
9023,14,5,1200,1440,499                 
9023,15,1,240,480,499                 
9023,15,2,480,600,499                 
9023,15,3,600,960,499                 
9023,15,4,960,1080,499                 
9023,15,5,1080,1440,499                 
9025,0,1,240,420,499                 
9025,0,2,420,540,499                 
9025,0,3,540,1020,499                 
9025,0,4,1020,1140,499                 
9025,0,5,1140,1440,499                 
9025,1,1,240,480,499                 
9025,1,2,480,600,499                 
9025,1,3,600,960,499                 
9025,1,4,960,1080,499                 
9025,1,5,1080,1440,499                 
9025,2,1,240,420,499                 
9025,2,2,420,540,499                 
9025,2,3,540,960,499                 
9025,2,4,960,1200,499                 
9025,2,5,1200,1440,499                 
9025,3,1,240,480,499                 
9025,3,2,480,600,499                 
9025,3,3,600,960,499                 
9025,3,4,960,1080,499                 
9025,3,5,1080,1440,499                 
9025,4,1,240,420,499                 
9025,4,2,420,540,499                 
9025,4,3,540,1020,499                 
9025,4,4,1020,1140,499                 
9025,4,5,1140,1440,499                 
9025,5,1,240,480,499                 
9025,5,2,480,600,499                 
9025,5,3,600,960,499                 
9025,5,4,960,1080,499                 
9025,5,5,1080,1440,499                 
9025,6,1,240,420,499                 
9025,6,2,420,540,499                 
9025,6,3,540,960,499                 
9025,6,4,960,1200,499                 
9025,6,5,1200,1440,499                 
9025,7,1,240,480,499                 
9025,7,2,480,600,499                 
9025,7,3,600,960,499                 
9025,7,4,960,1080,499                 
9025,7,5,1080,1440,499                 
9025,8,1,240,420,499                 
9025,8,2,420,540,499                 
9025,8,3,540,1020,499                 
9025,8,4,1020,1140,499                 
9025,8,5,1140,1440,499                 
9025,9,1,240,480,499                 
9025,9,2,480,600,499                 
9025,9,3,600,960,499                 
9025,9,4,960,1080,499                 
9025,9,5,1080,1440,499                 
9025,10,1,240,420,499                 
9025,10,2,420,540,499                 
9025,10,3,540,960,499                 
9025,10,4,960,1200,499                 
9025,10,5,1200,1440,499                 
9025,11,1,240,480,499                 
9025,11,2,480,600,499                 
9025,11,3,600,960,499                 
9025,11,4,960,1080,499                 
9025,11,5,1080,1440,499                 
9025,12,1,240,420,499                 
9025,12,2,420,540,499                 
9025,12,3,540,1020,499                 
9025,12,4,1020,1140,499                 
9025,12,5,1140,1440,499                 
9025,13,1,240,480,499                 
9025,13,2,480,600,499                 
9025,13,3,600,960,499                 
9025,13,4,960,1080,499                 
9025,13,5,1080,1440,499                 
9025,14,1,240,420,499                 
9025,14,2,420,540,499                 
9025,14,3,540,960,499                 
9025,14,4,960,1200,499                 
9025,14,5,1200,1440,499                 
9025,15,1,240,480,499                 
9025,15,2,480,600,499                 
9025,15,3,600,960,499                 
9025,15,4,960,1080,499                 
9025,15,5,1080,1440,499                 
9027,0,1,240,420,499                 
9027,0,2,420,540,499                 
9027,0,3,540,1020,499                 
9027,0,4,1020,1140,499                 
9027,0,5,1140,1440,499                 
9027,1,1,240,480,499                 
9027,1,2,480,600,499                 
9027,1,3,600,960,499                 
9027,1,4,960,1080,499                 
9027,1,5,1080,1440,499                 
9027,2,1,240,420,499                 
9027,2,2,420,540,499                 
9027,2,3,540,960,499                 
9027,2,4,960,1200,499                 
9027,2,5,1200,1440,499                 
9027,3,1,240,480,499                 
9027,3,2,480,600,499                 
9027,3,3,600,960,499                 
9027,3,4,960,1080,499                 
9027,3,5,1080,1440,499                 
9027,4,1,240,420,499                 
9027,4,2,420,540,499                 
9027,4,3,540,1020,499                 
9027,4,4,1020,1140,499                 
9027,4,5,1140,1440,499                 
9027,5,1,240,480,499                 
9027,5,2,480,600,499                 
9027,5,3,600,960,499                 
9027,5,4,960,1080,499                 
9027,5,5,1080,1440,499                 
9027,6,1,240,420,499                 
9027,6,2,420,540,499                 
9027,6,3,540,960,499                 
9027,6,4,960,1200,499                 
9027,6,5,1200,1440,499                 
9027,7,1,240,480,499                 
9027,7,2,480,600,499                 
9027,7,3,600,960,499                 
9027,7,4,960,1080,499                 
9027,7,5,1080,1440,499                 
9027,8,1,240,420,499                 
9027,8,2,420,540,499                 
9027,8,3,540,1020,499                 
9027,8,4,1020,1140,499                 
9027,8,5,1140,1440,499                 
9027,9,1,240,480,499                 
9027,9,2,480,600,499                 
9027,9,3,600,960,499                 
9027,9,4,960,1080,499                 
9027,9,5,1080,1440,499                 
9027,10,1,240,420,499                 
9027,10,2,420,540,499                 
9027,10,3,540,960,499                 
9027,10,4,960,1200,499                 
9027,10,5,1200,1440,499                 
9027,11,1,240,480,499                 
9027,11,2,480,600,499                 
9027,11,3,600,960,499                 
9027,11,4,960,1080,499                 
9027,11,5,1080,1440,499                 
9027,12,1,240,420,499                 
9027,12,2,420,540,499                 
9027,12,3,540,1020,499                 
9027,12,4,1020,1140,499                 
9027,12,5,1140,1440,499                 
9027,13,1,240,480,499                 
9027,13,2,480,600,499                 
9027,13,3,600,960,499                 
9027,13,4,960,1080,499                 
9027,13,5,1080,1440,499                 
9027,14,1,240,420,499                 
9027,14,2,420,540,499                 
9027,14,3,540,960,499                 
9027,14,4,960,1200,499                 
9027,14,5,1200,1440,499                 
9027,15,1,240,480,499                 
9027,15,2,480,600,499                 
9027,15,3,600,960,499                 
9027,15,4,960,1080,499                 
9027,15,5,1080,1440,499                 
9029,0,1,240,420,499                 
9029,0,2,420,540,499                 
9029,0,3,540,1020,499                 
9029,0,4,1020,1140,499                 
9029,0,5,1140,1440,499                 
9029,1,1,240,480,499                 
9029,1,2,480,600,499                 
9029,1,3,600,960,499                 
9029,1,4,960,1080,499                 
9029,1,5,1080,1440,499                 
9029,2,1,240,420,499                 
9029,2,2,420,540,499                 
9029,2,3,540,960,499                 
9029,2,4,960,1200,499                 
9029,2,5,1200,1440,499                 
9029,3,1,240,480,499                 
9029,3,2,480,600,499                 
9029,3,3,600,960,499                 
9029,3,4,960,1080,499                 
9029,3,5,1080,1440,499                 
9029,4,1,240,420,499                 
9029,4,2,420,540,499                 
9029,4,3,540,1020,499                 
9029,4,4,1020,1140,499                 
9029,4,5,1140,1440,499                 
9029,5,1,240,480,499                 
9029,5,2,480,600,499                 
9029,5,3,600,960,499                 
9029,5,4,960,1080,499                 
9029,5,5,1080,1440,499                 
9029,6,1,240,420,499                 
9029,6,2,420,540,499                 
9029,6,3,540,960,499                 
9029,6,4,960,1200,499                 
9029,6,5,1200,1440,499                 
9029,7,1,240,480,499                 
9029,7,2,480,600,499                 
9029,7,3,600,960,499                 
9029,7,4,960,1080,499                 
9029,7,5,1080,1440,499                 
9029,8,1,240,420,499                 
9029,8,2,420,540,499                 
9029,8,3,540,1020,499                 
9029,8,4,1020,1140,499                 
9029,8,5,1140,1440,499                 
9029,9,1,240,480,499                 
9029,9,2,480,600,499                 
9029,9,3,600,960,499                 
9029,9,4,960,1080,499                 
9029,9,5,1080,1440,499                 
9029,10,1,240,420,499                 
9029,10,2,420,540,499                 
9029,10,3,540,960,499                 
9029,10,4,960,1200,499                 
9029,10,5,1200,1440,499                 
9029,11,1,240,480,499                 
9029,11,2,480,600,499                 
9029,11,3,600,960,499                 
9029,11,4,960,1080,499                 
9029,11,5,1080,1440,499                 
9029,12,1,240,420,499                 
9029,12,2,420,540,499                 
9029,12,3,540,1020,499                 
9029,12,4,1020,1140,499                 
9029,12,5,1140,1440,499                 
9029,13,1,240,480,499                 
9029,13,2,480,600,499                 
9029,13,3,600,960,499                 
9029,13,4,960,1080,499                 
9029,13,5,1080,1440,499                 
9029,14,1,240,420,499                 
9029,14,2,420,540,499                 
9029,14,3,540,960,499                 
9029,14,4,960,1200,499                 
9029,14,5,1200,1440,499                 
9029,15,1,240,480,499                 
9029,15,2,480,600,499                 
9029,15,3,600,960,499                 
9029,15,4,960,1080,499                 
9029,15,5,1080,1440,499                 
9031,0,1,240,420,499                 
9031,0,2,420,540,499                 
9031,0,3,540,1020,499                 
9031,0,4,1020,1140,499                 
9031,0,5,1140,1440,499                 
9031,1,1,240,480,499                 
9031,1,2,480,600,499                 
9031,1,3,600,960,499                 
9031,1,4,960,1080,499                 
9031,1,5,1080,1440,499                 
9031,2,1,240,420,499                 
9031,2,2,420,540,499                 
9031,2,3,540,960,499                 
9031,2,4,960,1200,499                 
9031,2,5,1200,1440,499                 
9031,3,1,240,480,499                 
9031,3,2,480,600,499                 
9031,3,3,600,960,499                 
9031,3,4,960,1080,499                 
9031,3,5,1080,1440,499                 
9031,4,1,240,420,499                 
9031,4,2,420,540,499                 
9031,4,3,540,1020,499                 
9031,4,4,1020,1140,499                 
9031,4,5,1140,1440,499                 
9031,5,1,240,480,499                 
9031,5,2,480,600,499                 
9031,5,3,600,960,499                 
9031,5,4,960,1080,499                 
9031,5,5,1080,1440,499                 
9031,6,1,240,420,499                 
9031,6,2,420,540,499                 
9031,6,3,540,960,499                 
9031,6,4,960,1200,499                 
9031,6,5,1200,1440,499                 
9031,7,1,240,480,499                 
9031,7,2,480,600,499                 
9031,7,3,600,960,499                 
9031,7,4,960,1080,499                 
9031,7,5,1080,1440,499                 
9031,8,1,240,420,499                 
9031,8,2,420,540,499                 
9031,8,3,540,1020,499                 
9031,8,4,1020,1140,499                 
9031,8,5,1140,1440,499                 
9031,9,1,240,480,499                 
9031,9,2,480,600,499                 
9031,9,3,600,960,499                 
9031,9,4,960,1080,499                 
9031,9,5,1080,1440,499                 
9031,10,1,240,420,499                 
9031,10,2,420,540,499                 
9031,10,3,540,960,499                 
9031,10,4,960,1200,499                 
9031,10,5,1200,1440,499                 
9031,11,1,240,480,499                 
9031,11,2,480,600,499                 
9031,11,3,600,960,499                 
9031,11,4,960,1080,499                 
9031,11,5,1080,1440,499                 
9031,12,1,240,420,499                 
9031,12,2,420,540,499                 
9031,12,3,540,1020,499                 
9031,12,4,1020,1140,499                 
9031,12,5,1140,1440,499                 
9031,13,1,240,480,499                 
9031,13,2,480,600,499                 
9031,13,3,600,960,499                 
9031,13,4,960,1080,499                 
9031,13,5,1080,1440,499                 
9031,14,1,240,420,499                 
9031,14,2,420,540,499                 
9031,14,3,540,960,499                 
9031,14,4,960,1200,499                 
9031,14,5,1200,1440,499                 
9031,15,1,240,480,499                 
9031,15,2,480,600,499                 
9031,15,3,600,960,499                 
9031,15,4,960,1080,499                 
9031,15,5,1080,1440,499                 
9033,0,1,240,420,499                 
9033,0,2,420,540,499                 
9033,0,3,540,1020,499                 
9033,0,4,1020,1140,499                 
9033,0,5,1140,1440,499                 
9033,1,1,240,480,499                 
9033,1,2,480,600,499                 
9033,1,3,600,960,499                 
9033,1,4,960,1080,499                 
9033,1,5,1080,1440,499                 
9033,2,1,240,420,499                 
9033,2,2,420,540,499                 
9033,2,3,540,960,499                 
9033,2,4,960,1200,499                 
9033,2,5,1200,1440,499                 
9033,3,1,240,480,499                 
9033,3,2,480,600,499                 
9033,3,3,600,960,499                 
9033,3,4,960,1080,499                 
9033,3,5,1080,1440,499                 
9033,4,1,240,420,499                 
9033,4,2,420,540,499                 
9033,4,3,540,1020,499                 
9033,4,4,1020,1140,499                 
9033,4,5,1140,1440,499                 
9033,5,1,240,480,499                 
9033,5,2,480,600,499                 
9033,5,3,600,960,499                 
9033,5,4,960,1080,499                 
9033,5,5,1080,1440,499                 
9033,6,1,240,420,499                 
9033,6,2,420,540,499                 
9033,6,3,540,960,499                 
9033,6,4,960,1200,499                 
9033,6,5,1200,1440,499                 
9033,7,1,240,480,499                 
9033,7,2,480,600,499                 
9033,7,3,600,960,499                 
9033,7,4,960,1080,499                 
9033,7,5,1080,1440,499                 
9033,8,1,240,420,499                 
9033,8,2,420,540,499                 
9033,8,3,540,1020,499                 
9033,8,4,1020,1140,499                 
9033,8,5,1140,1440,499                 
9033,9,1,240,480,499                 
9033,9,2,480,600,499                 
9033,9,3,600,960,499                 
9033,9,4,960,1080,499                 
9033,9,5,1080,1440,499                 
9033,10,1,240,420,499                 
9033,10,2,420,540,499                 
9033,10,3,540,960,499                 
9033,10,4,960,1200,499                 
9033,10,5,1200,1440,499                 
9033,11,1,240,480,499                 
9033,11,2,480,600,499                 
9033,11,3,600,960,499                 
9033,11,4,960,1080,499                 
9033,11,5,1080,1440,499                 
9033,12,1,240,420,499                 
9033,12,2,420,540,499                 
9033,12,3,540,1020,499                 
9033,12,4,1020,1140,499                 
9033,12,5,1140,1440,499                 
9033,13,1,240,480,499                 
9033,13,2,480,600,499                 
9033,13,3,600,960,499                 
9033,13,4,960,1080,499                 
9033,13,5,1080,1440,499                 
9033,14,1,240,420,499                 
9033,14,2,420,540,499                 
9033,14,3,540,960,499                 
9033,14,4,960,1200,499                 
9033,14,5,1200,1440,499                 
9033,15,1,240,480,499                 
9033,15,2,480,600,499                 
9033,15,3,600,960,499                 
9033,15,4,960,1080,499                 
9033,15,5,1080,1440,499                 
9035,0,1,240,420,499                 
9035,0,2,420,540,499                 
9035,0,3,540,1020,499                 
9035,0,4,1020,1140,499                 
9035,0,5,1140,1440,499                 
9035,1,1,240,480,499                 
9035,1,2,480,600,499                 
9035,1,3,600,960,499                 
9035,1,4,960,1080,499                 
9035,1,5,1080,1440,499                 
9035,2,1,240,420,499                 
9035,2,2,420,540,499                 
9035,2,3,540,960,499                 
9035,2,4,960,1200,499                 
9035,2,5,1200,1440,499                 
9035,3,1,240,480,499                 
9035,3,2,480,600,499                 
9035,3,3,600,960,499                 
9035,3,4,960,1080,499                 
9035,3,5,1080,1440,499                 
9035,4,1,240,420,499                 
9035,4,2,420,540,499                 
9035,4,3,540,1020,499                 
9035,4,4,1020,1140,499                 
9035,4,5,1140,1440,499                 
9035,5,1,240,480,499                 
9035,5,2,480,600,499                 
9035,5,3,600,960,499                 
9035,5,4,960,1080,499                 
9035,5,5,1080,1440,499                 
9035,6,1,240,420,499                 
9035,6,2,420,540,499                 
9035,6,3,540,960,499                 
9035,6,4,960,1200,499                 
9035,6,5,1200,1440,499                 
9035,7,1,240,480,499                 
9035,7,2,480,600,499                 
9035,7,3,600,960,499                 
9035,7,4,960,1080,499                 
9035,7,5,1080,1440,499                 
9035,8,1,240,420,499                 
9035,8,2,420,540,499                 
9035,8,3,540,1020,499                 
9035,8,4,1020,1140,499                 
9035,8,5,1140,1440,499                 
9035,9,1,240,480,499                 
9035,9,2,480,600,499                 
9035,9,3,600,960,499                 
9035,9,4,960,1080,499                 
9035,9,5,1080,1440,499                 
9035,10,1,240,420,499                 
9035,10,2,420,540,499                 
9035,10,3,540,960,499                 
9035,10,4,960,1200,499                 
9035,10,5,1200,1440,499                 
9035,11,1,240,480,499                 
9035,11,2,480,600,499                 
9035,11,3,600,960,499                 
9035,11,4,960,1080,499                 
9035,11,5,1080,1440,499                 
9035,12,1,240,420,499                 
9035,12,2,420,540,499                 
9035,12,3,540,1020,499                 
9035,12,4,1020,1140,499                 
9035,12,5,1140,1440,499                 
9035,13,1,240,480,499                 
9035,13,2,480,600,499                 
9035,13,3,600,960,499                 
9035,13,4,960,1080,499                 
9035,13,5,1080,1440,499                 
9035,14,1,240,420,499                 
9035,14,2,420,540,499                 
9035,14,3,540,960,499                 
9035,14,4,960,1200,499                 
9035,14,5,1200,1440,499                 
9035,15,1,240,480,499                 
9035,15,2,480,600,499                 
9035,15,3,600,960,499                 
9035,15,4,960,1080,499                 
9035,15,5,1080,1440,499                 
9037,0,1,240,420,499                 
9037,0,2,420,540,499                 
9037,0,3,540,1020,499                 
9037,0,4,1020,1140,499                 
9037,0,5,1140,1440,499                 
9037,1,1,240,480,499                 
9037,1,2,480,600,499                 
9037,1,3,600,960,499                 
9037,1,4,960,1080,499                 
9037,1,5,1080,1440,499                 
9037,2,1,240,420,499                 
9037,2,2,420,540,499                 
9037,2,3,540,960,499                 
9037,2,4,960,1200,499                 
9037,2,5,1200,1440,499                 
9037,3,1,240,480,499                 
9037,3,2,480,600,499                 
9037,3,3,600,960,499                 
9037,3,4,960,1080,499                 
9037,3,5,1080,1440,499                 
9037,4,1,240,420,499                 
9037,4,2,420,540,499                 
9037,4,3,540,1020,499                 
9037,4,4,1020,1140,499                 
9037,4,5,1140,1440,499                 
9037,5,1,240,480,499                 
9037,5,2,480,600,499                 
9037,5,3,600,960,499                 
9037,5,4,960,1080,499                 
9037,5,5,1080,1440,499                 
9037,6,1,240,420,499                 
9037,6,2,420,540,499                 
9037,6,3,540,960,499                 
9037,6,4,960,1200,499                 
9037,6,5,1200,1440,499                 
9037,7,1,240,480,499                 
9037,7,2,480,600,499                 
9037,7,3,600,960,499                 
9037,7,4,960,1080,499                 
9037,7,5,1080,1440,499                 
9037,8,1,240,420,499                 
9037,8,2,420,540,499                 
9037,8,3,540,1020,499                 
9037,8,4,1020,1140,499                 
9037,8,5,1140,1440,499                 
9037,9,1,240,480,499                 
9037,9,2,480,600,499                 
9037,9,3,600,960,499                 
9037,9,4,960,1080,499                 
9037,9,5,1080,1440,499                 
9037,10,1,240,420,499                 
9037,10,2,420,540,499                 
9037,10,3,540,960,499                 
9037,10,4,960,1200,499                 
9037,10,5,1200,1440,499                 
9037,11,1,240,480,499                 
9037,11,2,480,600,499                 
9037,11,3,600,960,499                 
9037,11,4,960,1080,499                 
9037,11,5,1080,1440,499                 
9037,12,1,240,420,499                 
9037,12,2,420,540,499                 
9037,12,3,540,1020,499                 
9037,12,4,1020,1140,499                 
9037,12,5,1140,1440,499                 
9037,13,1,240,480,499                 
9037,13,2,480,600,499                 
9037,13,3,600,960,499                 
9037,13,4,960,1080,499                 
9037,13,5,1080,1440,499                 
9037,14,1,240,420,499                 
9037,14,2,420,540,499                 
9037,14,3,540,960,499                 
9037,14,4,960,1200,499                 
9037,14,5,1200,1440,499                 
9037,15,1,240,480,499                 
9037,15,2,480,600,499                 
9037,15,3,600,960,499                 
9037,15,4,960,1080,499                 
9037,15,5,1080,1440,499                 
9039,0,1,240,420,499                 
9039,0,2,420,540,499                 
9039,0,3,540,1020,499                 
9039,0,4,1020,1140,499                 
9039,0,5,1140,1440,499                 
9039,1,1,240,480,499                 
9039,1,2,480,600,499                 
9039,1,3,600,960,499                 
9039,1,4,960,1080,499                 
9039,1,5,1080,1440,499                 
9039,2,1,240,420,499                 
9039,2,2,420,540,499                 
9039,2,3,540,960,499                 
9039,2,4,960,1200,499                 
9039,2,5,1200,1440,499                 
